,domain_height,ditch_width,dewatering_depth,stage,elevation,anisotropy,k11,k33,recharge_rate,c0,c1,aquifer_head
0,7.8500000000000005,0.5,1.0764736161115636,6.773526383888437,6.473526383888437,0.16877841384264408,2.2832589739989606,0.3853648280235275,0.0005,1.214554867135308,,
1,5.0,0.75,1.7193624710115527,3.2806375289884473,2.9806375289884475,0.11208858400737945,0.5525114290340367,0.06193022372831889,0.0005,1.6463359940343392,,
2,9.5,0.55,1.4520793877608555,8.047920612239144,7.747920612239144,0.1883296101362011,1.407269116139646,0.2650304439992958,0.0005,1.533081015924937,,
3,8.5,0.8,1.3633992198870766,7.136600780112923,6.836600780112923,0.2675979841108883,2.1197428484999854,0.5672389130920682,0.0005,2.2788054836253515,,
4,3.75,0.5,1.6381462245202465,2.1118537754797533,1.8118537754797532,0.39349569140072027,2.7430152078456804,1.0793646657339264,0.0005,2.287460347774114,,
5,8.85,0.75,1.3656462964607612,7.484353703539238,7.184353703539238,0.2852104327895033,2.877869781513701,0.8207984858973559,0.0005,1.2887972504276002,,
6,6.95,0.55,1.7853271513956472,5.1646728486043525,4.864672848604353,0.15323241864303802,2.5077337769292143,0.3842661119517043,0.0005,1.820914530785251,,
7,3.25,0.9,1.988770559499471,1.261229440500529,0.961229440500529,0.23321574532089545,1.0630459060498243,0.24791904328973638,0.0005,2.4498944943140204,,
8,7.800000000000001,1.05,1.0752981205201242,6.724701879479877,6.424701879479877,0.27987246813708067,2.2413400843345737,0.6272893813372896,0.0005,1.5067726082932467,,
9,8.9,0.6000000000000001,1.9247291931531956,6.975270806846805,6.675270806846805,0.2147205825865496,2.77311873494902,0.595445670349929,0.0005,2.2679178657548604,,
10,5.75,1.4000000000000001,1.7089818562269636,4.041018143773036,3.7410181437730365,0.3261355744315505,1.6515244529850044,0.5386208761620166,0.0005,1.5908752817258804,,
11,4.6000000000000005,1.2000000000000002,1.3419245469901648,3.2580754530098357,2.958075453009836,0.4801774730185354,2.635848223353402,1.2656749391502329,0.0005,1.9615167219786354,,
12,7.0,1.35,1.7820894894584673,5.217910510541532,4.917910510541533,0.42863203414029905,1.911686663406175,0.81941014317467,0.0005,1.3034669740432236,,
13,5.3500000000000005,1.05,1.2790252734125933,4.070974726587407,3.770974726587407,0.25160470582160777,1.6339452852887575,0.4111083228336808,0.0005,2.3670985168737793,,
14,9.450000000000001,1.25,1.190912193465284,8.259087806534717,7.9590878065347175,0.37268977775778234,1.0828349792341005,0.4035615277591098,0.0005,1.3540209314262306,,
15,7.550000000000001,1.1500000000000001,1.462209827923758,6.087790172076243,5.787790172076243,0.13693351221847655,1.2846086730433668,0.1759059774261448,0.0005,1.8138286200874216,,
16,5.1000000000000005,0.9500000000000001,1.0807107243907752,4.019289275609225,3.719289275609225,0.33015239187577106,2.5590689944345795,0.8448827494877007,0.0005,1.9160388544529598,,
17,9.9,1.3,1.4219960604716022,8.478003939528397,8.178003939528397,0.3474997306379183,0.6906752771201101,0.24000947275750784,0.0005,1.3222032756382793,,
18,7.7,0.6000000000000001,1.5723663830117522,6.127633616988248,5.8276336169882486,0.3050436416669403,2.1022779588890668,0.6412865243756631,0.0005,2.1452352473670127,,
19,3.0,1.05,1.9414681544170178,1.0585318455829822,0.7585318455829821,0.1982275169182621,2.197775501099968,0.4356595803268359,0.0005,1.126426746360416,,
20,3.75,0.7000000000000001,1.3470681329394072,2.402931867060593,2.102931867060593,0.2873885910556552,1.7293068252361667,0.49698305200755005,0.0005,1.0879515577566143,,
21,5.050000000000001,1.25,1.743025516010252,3.306974483989749,3.006974483989749,0.19200547257893485,0.7098714797876975,0.13629920894694467,0.0005,1.5436728007101608,,
22,8.1,1.2000000000000002,1.6425833817446183,6.457416618255381,6.157416618255382,0.4710811427057743,1.2023447086349348,0.5664019192699863,0.0005,1.525634217367537,,
23,4.2,1.1500000000000001,1.753408127959477,2.446591872040523,2.1465918720405233,0.22697295536797726,1.27356895230756,0.2890657089701454,0.0005,2.295833148355361,,
24,6.1000000000000005,1.1,1.0313954845162723,5.068604515483728,4.768604515483728,0.2800185259391229,2.862487283770442,0.801549469720883,0.0005,1.5779772244581565,,
25,5.0,1.4500000000000002,1.5626634912682973,3.4373365087317027,3.137336508731703,0.32775657220656174,0.5017187280873363,0.16444161052974135,0.0005,1.4356369228100243,,
26,3.1,1.2000000000000002,1.6328529243412575,1.4671470756587426,1.1671470756587425,0.2547993347155755,0.6919538014267166,0.1763093682574408,0.0005,1.982617259963271,,
27,6.65,1.1500000000000001,1.4969726619363177,5.153027338063683,4.853027338063683,0.44690782056031164,1.6278726388175442,0.7275090131637121,0.0005,1.4264862412682842,,
28,8.9,0.75,1.3604534293615798,7.539546570638421,7.239546570638421,0.34990048839631116,2.79295424706374,0.9772560551161542,0.0005,1.3539180817846836,,
29,3.6500000000000004,0.5,1.4620015733941658,2.1879984266058345,1.8879984266058345,0.2902893765852439,2.9795484220749535,0.8649312539496854,0.0005,2.010144664751793,,
30,8.950000000000001,1.3,1.4726216306022182,7.477378369397783,7.1773783693977835,0.10186010195588531,2.555580139775758,0.26031165359399433,0.0005,1.577727236933009,,
