,domain_height,ditch_width,dewatering_depth,stage,elevation,anisotropy,k11,k33,recharge_rate,c0,c1,aquifer_head
0,13.600000000000001,8.4,2.0,11.600000000000001,10.100000000000001,0.40627410174295064,9.82869208550342,3.9931430483459502,0.0005,1.6126190686176753,994.0235162578844,11.700000000000001
1,10.65,8.6,2.0,8.65,7.15,0.41520776117391,5.596763430727645,2.323819613892437,0.0005,1.1189222085439372,632.3415491962814,8.75
2,6.1000000000000005,9.55,2.0,4.1000000000000005,2.6000000000000005,0.19137778252608628,4.748513054493895,0.9087598986652142,0.0005,1.1522202596772697,519.5640867900665,4.2
3,6.15,7.7,2.0,4.15,2.6500000000000004,0.3895479338662412,3.286067018047256,1.280080617426309,0.0005,1.9314029161137003,310.4938489571482,4.25
4,14.4,7.4,2.0,12.4,10.9,0.4880347422292709,4.53037612309567,2.210980943436639,0.0005,1.439813338102506,893.5557787326491,12.5
5,13.200000000000001,8.5,2.0,11.200000000000001,9.700000000000001,0.15209851564560872,7.913737243045397,1.2036676878765769,0.0005,1.6208117877420505,141.77858698330692,11.3
6,5.050000000000001,6.95,2.0,3.0500000000000007,1.5500000000000007,0.2694336761781244,9.00769915414901,2.4269774970089495,0.0005,1.4477826440866997,809.4302492566412,3.150000000000001
7,5.45,7.9,2.0,3.45,1.9500000000000002,0.14593399665289508,6.374088105804831,0.9301961522977805,0.0005,1.4661431336893456,477.70533637882926,3.5500000000000003
8,7.7,7.8500000000000005,2.0,5.7,4.2,0.45576329479879363,9.13787949367632,4.164710065512251,0.0005,2.4322221120870746,610.6361610792898,5.8
9,6.050000000000001,9.65,2.0,4.050000000000001,2.5500000000000007,0.13669956536121744,6.997626368630583,0.9565724831519951,0.0005,1.7943084580918782,949.5920068233135,4.15
10,12.100000000000001,6.8500000000000005,2.0,10.100000000000001,8.600000000000001,0.45792003517078694,8.908246375915716,4.07926449376936,0.0005,1.584182653032245,713.4426802237865,10.200000000000001
11,6.4,7.3500000000000005,2.0,4.4,2.9000000000000004,0.41640550311953406,2.7847996233239884,1.1596058882373144,0.0005,1.680958398882216,570.895250681357,4.5
12,6.050000000000001,5.550000000000001,2.0,4.050000000000001,2.5500000000000007,0.31363578959831584,7.918519928012876,2.4835312500723177,0.0005,1.0184298268141456,61.39903675903385,4.15
13,10.950000000000001,7.25,2.0,8.950000000000001,7.450000000000001,0.4374409338685722,8.8114628700655,3.8544945466297014,0.0005,2.0394170963913063,964.2047336110347,9.05
14,13.8,6.300000000000001,2.0,11.8,10.3,0.4284108376585406,2.959487417604314,1.2678764836157752,0.0005,1.9328093780189826,817.378903718924,11.9
15,6.5,5.65,2.0,4.5,3.0,0.4621222338934653,5.403976155150386,2.497297532725116,0.0005,2.4826392119949823,954.0688039529016,4.6
16,11.0,8.05,2.0,9.0,7.5,0.4272566170272175,2.1988189463344447,0.9394599444662058,0.0005,1.9939849367314664,359.9008249193321,9.1
17,8.25,5.800000000000001,2.0,6.25,4.75,0.324487940446468,7.5523691309722984,2.4506527048006825,0.0005,1.4057390745554235,704.1781631272252,6.35
18,10.15,9.3,2.0,8.15,6.65,0.2604677307535481,8.399387860716029,2.187769495799603,0.0005,1.7983898186930487,961.5157616176807,8.25
19,9.75,5.15,2.0,7.75,6.25,0.20774601804093012,3.973220094871129,0.8254206535096837,0.0005,2.0734831211812104,377.31530529629026,7.85
20,9.5,6.3500000000000005,2.0,7.5,6.0,0.3054376236767886,2.5748340865865478,0.7864512047689898,0.0005,1.6211225182466906,441.191911958492,7.6
21,8.15,6.800000000000001,2.0,6.15,4.65,0.4204054149126274,6.13926478722204,2.580980160130565,0.0005,1.9562838885974367,402.8153275930169,6.25
22,10.350000000000001,8.05,2.0,8.350000000000001,6.850000000000001,0.1773862698190598,3.0735602640613813,0.5452073903059329,0.0005,1.2111764097630418,925.3311376589476,8.450000000000001
23,14.700000000000001,6.75,2.0,12.700000000000001,11.200000000000001,0.2688067921805815,2.7604859686702587,0.7420373780977575,0.0005,1.9336414054315243,401.06113245914344,12.8
24,10.55,9.850000000000001,2.0,8.55,7.050000000000001,0.4094171360158795,3.8598424460373595,1.5802856397291425,0.0005,2.295721113748829,163.45856820495783,8.65
25,9.55,9.450000000000001,2.0,7.550000000000001,6.050000000000001,0.2530361350485074,5.9099352008724,1.4954271616158765,0.0005,1.480237149069969,970.6666801452885,7.65
26,6.2,9.450000000000001,2.0,4.2,2.7,0.2396912618066346,4.1895923863686955,1.004208685544182,0.0005,2.443952198870324,212.9181801041805,4.3
27,10.8,9.850000000000001,2.0,8.8,7.300000000000001,0.10552776850448034,9.314177818537338,0.982904400644174,0.0005,1.4088777247153854,718.6698572133971,8.9
28,11.350000000000001,7.2,2.0,9.350000000000001,7.850000000000001,0.1718667334763464,5.4097089161670535,0.9297490004794977,0.0005,1.4789775521622888,495.09905028880695,9.450000000000001
29,11.600000000000001,6.5,2.0,9.600000000000001,8.100000000000001,0.43953390299031236,3.2323253519158532,1.42071657766211,0.0005,1.1447609279985214,817.0042504933654,9.700000000000001
30,5.7,5.550000000000001,2.0,3.7,2.2,0.3201181812215328,8.249916869945181,2.6409483836356924,0.0005,1.5615744873602209,830.7806872575607,3.8000000000000003
31,10.4,7.6000000000000005,2.0,8.4,6.9,0.1017083237796753,6.270880630533339,0.6378007575539792,0.0005,1.8263096088021473,562.81897357213,8.5
32,12.200000000000001,7.65,2.0,10.200000000000001,8.700000000000001,0.20824443397418718,3.1137134553447527,0.6484134960660786,0.0005,1.4444047031412919,392.95671061590673,10.3
33,5.45,5.65,2.0,3.45,1.9500000000000002,0.17569496827416434,2.893419506389642,0.5083592483789764,0.0005,2.211037388827758,293.5752253825715,3.5500000000000003
34,11.100000000000001,6.3500000000000005,2.0,9.100000000000001,7.600000000000001,0.1721933751265497,6.031211439549181,1.03853465387783,0.0005,2.175478216051438,970.2343208096925,9.200000000000001
35,12.600000000000001,9.9,2.0,10.600000000000001,9.100000000000001,0.34491661221440595,5.872681280955395,2.025585332042093,0.0005,1.0894059411445698,747.0007032539313,10.700000000000001
36,13.0,9.0,2.0,11.0,9.5,0.35714046049571513,7.648617772400455,2.7316308733908095,0.0005,2.4155727378805025,748.5861621833903,11.1
37,13.4,9.9,2.0,11.4,9.9,0.37094896216192375,5.369740023953841,1.9918994889650208,0.0005,2.1856107013435144,193.19744817695428,11.5
38,9.8,9.950000000000001,2.0,7.800000000000001,6.300000000000001,0.30604575935527645,5.446546557104146,1.6668924769328048,0.0005,2.429585434904416,619.470122177794,7.9
39,6.6000000000000005,8.9,2.0,4.6000000000000005,3.1000000000000005,0.32620694701788944,5.365692663559065,1.75032622241589,0.0005,1.735722039752294,160.61702317366303,4.7
40,13.75,8.55,2.0,11.75,10.25,0.12704073356930357,4.3622947877419165,0.5541891298802825,0.0005,1.3451554568653221,804.0679473229144,11.85
41,6.75,8.0,2.0,4.75,3.25,0.4967783555278277,6.7748577392320435,3.365602686630671,0.0005,1.6570886357898198,767.3900653692829,4.85
42,9.8,6.2,2.0,7.800000000000001,6.300000000000001,0.29010217047241893,9.249235665210996,2.6832233416886173,0.0005,1.3364792823782308,992.8873223910765,7.9
43,7.300000000000001,9.15,2.0,5.300000000000001,3.8000000000000007,0.35173824479656135,5.496264951020743,1.9332465868088944,0.0005,1.5524831683441256,889.9176510147709,5.4
44,5.3500000000000005,9.35,2.0,3.3500000000000005,1.8500000000000005,0.3713376135043783,5.257893133409713,1.9524534882214206,0.0005,1.129508604564045,434.9617991602469,3.4500000000000006
45,11.8,9.3,2.0,9.8,8.3,0.23478279692399695,4.2124365557235,0.9890076364176518,0.0005,1.1052738714440085,973.5223876554841,9.9
46,5.4,7.9,2.0,3.4000000000000004,1.9000000000000004,0.13621740187153925,3.0140243329754686,0.4105625638155174,0.0005,1.7329572660616654,774.8878066889916,3.5000000000000004
47,9.8,6.4,2.0,7.800000000000001,6.300000000000001,0.1625080103337796,8.875211879981682,1.4422930239065466,0.0005,2.375385036564656,508.75190801109784,7.9
48,13.450000000000001,8.950000000000001,2.0,11.450000000000001,9.950000000000001,0.2613930397335212,7.714694545977372,2.0165674579886423,0.0005,1.8835754184573303,52.41302027024655,11.55
49,11.3,6.8500000000000005,2.0,9.3,7.800000000000001,0.18336522573648453,6.012844104702976,1.1025465165771515,0.0005,1.362794514831728,922.5113565044297,9.4
50,8.3,6.1000000000000005,2.0,6.300000000000001,4.800000000000001,0.3582851413618038,7.7766458702947325,2.786256664959236,0.0005,1.4756567893299566,385.59464321573427,6.4
51,7.65,9.200000000000001,2.0,5.65,4.15,0.2372286177503391,3.237724502094509,0.7680809082882852,0.0005,1.5843956593585977,926.9177997693228,5.75
52,6.800000000000001,8.9,2.0,4.800000000000001,3.3000000000000007,0.33261751671490725,9.263049671164763,3.0810525788296617,0.0005,1.3364980747248072,732.876516238105,4.9
53,8.05,6.65,2.0,6.050000000000001,4.550000000000001,0.26489529563419817,3.5149369542468234,0.9310902636307804,0.0005,1.3545241507960708,833.8082831102039,6.15
54,13.600000000000001,7.0,2.0,11.600000000000001,10.100000000000001,0.4854316532283036,5.045764660789828,2.449373881088157,0.0005,1.9076262148217022,830.6919701770738,11.700000000000001
55,14.15,8.15,2.0,12.15,10.65,0.46502555721366046,8.790148853700622,4.08764386868315,0.0005,1.2857779509952714,948.4769097203807,12.25
56,8.950000000000001,8.4,2.0,6.950000000000001,5.450000000000001,0.3850730951121776,4.916509101235104,1.8932153767597921,0.0005,1.6035334491705853,454.6008460247622,7.050000000000001
57,9.200000000000001,6.65,2.0,7.200000000000001,5.700000000000001,0.36880359501642856,7.306174277766916,2.694543339456997,0.0005,1.3360444411502734,111.41600892855357,7.300000000000001
58,5.45,9.850000000000001,2.0,3.45,1.9500000000000002,0.11725300038598974,9.204538445703655,1.079259749926948,0.0005,2.2452571105689456,140.04555183569298,3.5500000000000003
59,12.5,6.45,2.0,10.5,9.0,0.38817193683218065,6.947413492289684,2.696790951276111,0.0005,1.7072372238795628,365.0574565011853,10.6
60,6.800000000000001,5.95,2.0,4.800000000000001,3.3000000000000007,0.28786025540049437,6.434576231381461,1.852258757359418,0.0005,1.5108139364072115,319.29755488379647,4.9
61,12.0,9.9,2.0,10.0,8.5,0.18780216878231842,6.915556438894474,1.298756497560909,0.0005,1.0225089413694364,327.25626984499877,10.1
62,11.9,6.800000000000001,2.0,9.9,8.4,0.4343498702198333,4.925221677353537,2.1392693963624185,0.0005,1.3775732145257908,58.53174588641832,10.0
63,10.15,5.5,2.0,8.15,6.65,0.17280043056945327,3.907890931714208,0.675285235618677,0.0005,1.4534376176562378,549.0998043570244,8.25
