,domain_height,ditch_width,dewatering_depth,stage,elevation,anisotropy,k11,k33,recharge_rate,c0,c1,aquifer_head
0,13.600000000000001,8.4,2.0,11.600000000000001,10.100000000000001,0.40627410174295064,9.82869208550342,3.9931430483459502,0.0005,1.6126190686176753,,
1,10.65,8.6,2.0,8.65,7.15,0.41520776117391,5.596763430727645,2.323819613892437,0.0005,1.1189222085439372,,
2,6.1000000000000005,9.55,2.0,4.1000000000000005,2.6000000000000005,0.19137778252608628,4.748513054493895,0.9087598986652142,0.0005,1.1522202596772697,,
3,6.15,7.7,2.0,4.15,2.6500000000000004,0.3895479338662412,3.286067018047256,1.280080617426309,0.0005,1.9314029161137003,,
4,14.4,7.4,2.0,12.4,10.9,0.4880347422292709,4.53037612309567,2.210980943436639,0.0005,1.439813338102506,,
5,13.200000000000001,8.5,2.0,11.200000000000001,9.700000000000001,0.15209851564560872,7.913737243045397,1.2036676878765769,0.0005,1.6208117877420505,,
6,5.050000000000001,6.95,2.0,3.0500000000000007,1.5500000000000007,0.2694336761781244,9.00769915414901,2.4269774970089495,0.0005,1.4477826440866997,,
7,5.45,7.9,2.0,3.45,1.9500000000000002,0.14593399665289508,6.374088105804831,0.9301961522977805,0.0005,1.4661431336893456,,
8,7.7,7.8500000000000005,2.0,5.7,4.2,0.45576329479879363,9.13787949367632,4.164710065512251,0.0005,2.4322221120870746,,
9,6.050000000000001,9.65,2.0,4.050000000000001,2.5500000000000007,0.13669956536121744,6.997626368630583,0.9565724831519951,0.0005,1.7943084580918782,,
10,12.100000000000001,6.8500000000000005,2.0,10.100000000000001,8.600000000000001,0.45792003517078694,8.908246375915716,4.07926449376936,0.0005,1.584182653032245,,
11,6.4,7.3500000000000005,2.0,4.4,2.9000000000000004,0.41640550311953406,2.7847996233239884,1.1596058882373144,0.0005,1.680958398882216,,
12,6.050000000000001,5.550000000000001,2.0,4.050000000000001,2.5500000000000007,0.31363578959831584,7.918519928012876,2.4835312500723177,0.0005,1.0184298268141456,,
13,10.950000000000001,7.25,2.0,8.950000000000001,7.450000000000001,0.4374409338685722,8.8114628700655,3.8544945466297014,0.0005,2.0394170963913063,,
14,13.8,6.300000000000001,2.0,11.8,10.3,0.4284108376585406,2.959487417604314,1.2678764836157752,0.0005,1.9328093780189826,,
15,6.5,5.65,2.0,4.5,3.0,0.4621222338934653,5.403976155150386,2.497297532725116,0.0005,2.4826392119949823,,
16,11.0,8.05,2.0,9.0,7.5,0.4272566170272175,2.1988189463344447,0.9394599444662058,0.0005,1.9939849367314664,,
17,8.25,5.800000000000001,2.0,6.25,4.75,0.324487940446468,7.5523691309722984,2.4506527048006825,0.0005,1.4057390745554235,,
18,10.15,9.3,2.0,8.15,6.65,0.2604677307535481,8.399387860716029,2.187769495799603,0.0005,1.7983898186930487,,
19,9.75,5.15,2.0,7.75,6.25,0.20774601804093012,3.973220094871129,0.8254206535096837,0.0005,2.0734831211812104,,
20,9.5,6.3500000000000005,2.0,7.5,6.0,0.3054376236767886,2.5748340865865478,0.7864512047689898,0.0005,1.6211225182466906,,
21,8.15,6.800000000000001,2.0,6.15,4.65,0.4204054149126274,6.13926478722204,2.580980160130565,0.0005,1.9562838885974367,,
22,10.350000000000001,8.05,2.0,8.350000000000001,6.850000000000001,0.1773862698190598,3.0735602640613813,0.5452073903059329,0.0005,1.2111764097630418,,
23,14.700000000000001,6.75,2.0,12.700000000000001,11.200000000000001,0.2688067921805815,2.7604859686702587,0.7420373780977575,0.0005,1.9336414054315243,,
24,10.55,9.850000000000001,2.0,8.55,7.050000000000001,0.4094171360158795,3.8598424460373595,1.5802856397291425,0.0005,2.295721113748829,,
25,9.55,9.450000000000001,2.0,7.550000000000001,6.050000000000001,0.2530361350485074,5.9099352008724,1.4954271616158765,0.0005,1.480237149069969,,
26,6.2,9.450000000000001,2.0,4.2,2.7,0.2396912618066346,4.1895923863686955,1.004208685544182,0.0005,2.443952198870324,,
27,10.8,9.850000000000001,2.0,8.8,7.300000000000001,0.10552776850448034,9.314177818537338,0.982904400644174,0.0005,1.4088777247153854,,
